sample_id,source_mode,symbol,direction_guess,direction_confidence,window_start,window_end,anchor_timestamp,anchor_timeframe,anchor_date,month,session,candidate_source_type,entry_level_source,entry_level_confidence,entry_level_price,entry_level_is_heuristic,volatility_bucket,chart_path,html_path,execution_data_status,m1_candles_count,m5_candles_count,m15_candles_count,h1_candles_count,m1_count,m5_count,m15_count,h1_count,execution_window_start,execution_window_end,candidate_reason_codes,limitations,reviewer_should_skip_due_to_missing_ltf_data_manual,htf_liquidity_class_manual,ltf_liquidity_class_manual,multi_tf_alignment_manual,liquidity_taken_manual,liquidity_depth_quality_manual,shallow_liquidity_trap_manual,target_liquidity_available_manual,reaction_zone_present_manual,reaction_zone_type_manual,reaction_zone_age_quality_manual,fvg_valid_manual,ifvg_valid_manual,volume_crack_present_manual,volume_profile_clean_manual,number_theory_confluence_manual,adelin_v2_label_manual,would_trade_manual,no_trade_reason_manual,setup_quality_score_manual,reversal_or_continuation_manual,rare_ifvg_continuation_candidate_manual,expected_sl_pips_manual,sl_acceptable_manual,be_after_reaction_manual,early_close_candidate_manual,accumulation_after_entry_manual,m1_engulfing_against_manual,runner_target_manual,partial_management_manual,expected_target_area_manual,actual_reaction_quality_manual,actual_followthrough_quality_manual,reviewer_confidence_manual,reviewer_notes
sample_259,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-05-19T03:45:00+00:00,2026-05-19T08:15:00+00:00,2026-05-19T05:15:00+00:00,M15,2026-05-19,2026-05,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4560.0,True,LOW_VOLATILITY,charts/sample_259.svg,examples/sample_259.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-19T03:45:00+00:00,2026-05-19T08:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_260,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-05-19T08:30:00+00:00,2026-05-19T13:00:00+00:00,2026-05-19T10:00:00+00:00,M15,2026-05-19,2026-05,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4553.93,True,LOW_VOLATILITY,charts/sample_260.svg,examples/sample_260.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-19T08:30:00+00:00,2026-05-19T13:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_261,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-20T18:30:00+00:00,2026-02-20T23:00:00+00:00,2026-02-20T20:00:00+00:00,M15,2026-02-20,2026-02,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,5070.0,True,HIGH_VOLATILITY,charts/sample_261.svg,examples/sample_261.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-20T18:30:00+00:00,2026-02-20T23:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_262,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-02-20T09:15:00+00:00,2026-02-20T13:45:00+00:00,2026-02-20T10:45:00+00:00,M15,2026-02-20,2026-02,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5027.41,True,HIGH_VOLATILITY,charts/sample_262.svg,examples/sample_262.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-20T09:15:00+00:00,2026-02-20T13:45:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_263,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-19T02:15:00+00:00,2026-03-19T06:45:00+00:00,2026-03-19T03:45:00+00:00,M15,2026-03-19,2026-03,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4850.0,True,HIGH_VOLATILITY,charts/sample_263.svg,examples/sample_263.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-19T02:15:00+00:00,2026-03-19T06:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_264,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-19T06:15:00+00:00,2026-03-19T10:45:00+00:00,2026-03-19T07:45:00+00:00,M15,2026-03-19,2026-03,LONDON_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4832.43,True,HIGH_VOLATILITY,charts/sample_264.svg,examples/sample_264.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-19T06:15:00+00:00,2026-03-19T10:45:00+00:00,LONDON_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_265,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-17T15:15:00+00:00,2026-04-17T19:45:00+00:00,2026-04-17T16:45:00+00:00,M15,2026-04-17,2026-04,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4880.0,True,HIGH_VOLATILITY,charts/sample_265.svg,examples/sample_265.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-04-17T15:15:00+00:00,2026-04-17T19:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_266,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-04-17T19:45:00+00:00,2026-04-18T00:15:00+00:00,2026-04-17T21:15:00+00:00,M15,2026-04-17,2026-04,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4866.42,True,HIGH_VOLATILITY,charts/sample_266.svg,examples/sample_266.html,REVIEWABLE_M1_M5,195,39,13,3,195,39,13,3,2026-04-17T19:45:00+00:00,2026-04-18T00:15:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_267,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-05-19T15:45:00+00:00,2026-05-19T20:15:00+00:00,2026-05-19T17:15:00+00:00,M15,2026-05-19,2026-05,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4490.0,True,LOW_VOLATILITY,charts/sample_267.svg,examples/sample_267.html,REVIEWABLE_M1_M5,251,50,16,3,251,50,16,3,2026-05-19T15:45:00+00:00,2026-05-19T20:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_268,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-23T04:45:00+00:00,2026-02-23T09:15:00+00:00,2026-02-23T06:15:00+00:00,M15,2026-02-23,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5160.0,True,HIGH_VOLATILITY,charts/sample_268.svg,examples/sample_268.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-23T04:45:00+00:00,2026-02-23T09:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_269,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-20T14:00:00+00:00,2026-02-20T18:30:00+00:00,2026-02-20T15:30:00+00:00,M15,2026-02-20,2026-02,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,5032.06,True,HIGH_VOLATILITY,charts/sample_269.svg,examples/sample_269.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-20T14:00:00+00:00,2026-02-20T18:30:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_270,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-20T04:00:00+00:00,2026-03-20T08:30:00+00:00,2026-03-20T05:30:00+00:00,M15,2026-03-20,2026-03,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4730.0,True,HIGH_VOLATILITY,charts/sample_270.svg,examples/sample_270.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-20T04:00:00+00:00,2026-03-20T08:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_271,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-19T10:15:00+00:00,2026-03-19T14:45:00+00:00,2026-03-19T11:45:00+00:00,M15,2026-03-19,2026-03,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4725.85,True,HIGH_VOLATILITY,charts/sample_271.svg,examples/sample_271.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-19T10:15:00+00:00,2026-03-19T14:45:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_272,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-19T23:30:00+00:00,2026-04-20T04:00:00+00:00,2026-04-20T01:00:00+00:00,M15,2026-04-20,2026-04,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4790.0,True,MID_VOLATILITY,charts/sample_272.svg,examples/sample_272.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-19T23:30:00+00:00,2026-04-20T04:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_273,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-04-20T05:15:00+00:00,2026-04-20T09:45:00+00:00,2026-04-20T06:45:00+00:00,M15,2026-04-20,2026-04,LONDON_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4788.74,True,MID_VOLATILITY,charts/sample_273.svg,examples/sample_273.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-04-20T05:15:00+00:00,2026-04-20T09:45:00+00:00,LONDON_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_274,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-23T09:15:00+00:00,2026-02-23T13:45:00+00:00,2026-02-23T10:45:00+00:00,M15,2026-02-23,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5140.0,True,HIGH_VOLATILITY,charts/sample_274.svg,examples/sample_274.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-23T09:15:00+00:00,2026-02-23T13:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_275,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-23T13:15:00+00:00,2026-02-23T17:45:00+00:00,2026-02-23T14:45:00+00:00,M15,2026-02-23,2026-02,NEW_YORK_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5158.85,True,HIGH_VOLATILITY,charts/sample_275.svg,examples/sample_275.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-23T13:15:00+00:00,2026-02-23T17:45:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|NEW_YORK_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_276,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-20T11:00:00+00:00,2026-03-20T15:30:00+00:00,2026-03-20T12:30:00+00:00,M15,2026-03-20,2026-03,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4660.0,True,HIGH_VOLATILITY,charts/sample_276.svg,examples/sample_276.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-20T11:00:00+00:00,2026-03-20T15:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_277,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-19T14:30:00+00:00,2026-03-19T19:00:00+00:00,2026-03-19T16:00:00+00:00,M15,2026-03-19,2026-03,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4601.12,True,HIGH_VOLATILITY,charts/sample_277.svg,examples/sample_277.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-19T14:30:00+00:00,2026-03-19T19:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_278,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-20T09:15:00+00:00,2026-04-20T13:45:00+00:00,2026-04-20T10:45:00+00:00,M15,2026-04-20,2026-04,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4790.0,True,MID_VOLATILITY,charts/sample_278.svg,examples/sample_278.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-04-20T09:15:00+00:00,2026-04-20T13:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_279,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-20T13:30:00+00:00,2026-04-20T18:00:00+00:00,2026-04-20T15:00:00+00:00,M15,2026-04-20,2026-04,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4809.52,True,MID_VOLATILITY,charts/sample_279.svg,examples/sample_279.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-20T13:30:00+00:00,2026-04-20T18:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_280,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-23T17:15:00+00:00,2026-02-23T21:45:00+00:00,2026-02-23T18:45:00+00:00,M15,2026-02-23,2026-02,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,5210.0,True,HIGH_VOLATILITY,charts/sample_280.svg,examples/sample_280.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-23T17:15:00+00:00,2026-02-23T21:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_281,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-02-24T04:30:00+00:00,2026-02-24T09:00:00+00:00,2026-02-24T06:00:00+00:00,M15,2026-02-24,2026-02,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5173.67,True,HIGH_VOLATILITY,charts/sample_281.svg,examples/sample_281.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-24T04:30:00+00:00,2026-02-24T09:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_282,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-20T19:15:00+00:00,2026-03-20T23:45:00+00:00,2026-03-20T20:45:00+00:00,M15,2026-03-20,2026-03,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4500.0,True,HIGH_VOLATILITY,charts/sample_282.svg,examples/sample_282.html,REVIEWABLE_M1_M5,225,45,15,3,225,45,15,3,2026-03-20T19:15:00+00:00,2026-03-20T23:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_283,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-19T18:30:00+00:00,2026-03-19T23:00:00+00:00,2026-03-19T20:00:00+00:00,M15,2026-03-19,2026-03,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4629.88,True,HIGH_VOLATILITY,charts/sample_283.svg,examples/sample_283.html,REVIEWABLE_M1_M5,270,54,18,4,270,54,18,4,2026-03-19T18:30:00+00:00,2026-03-19T23:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_284,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-20T18:45:00+00:00,2026-04-20T23:15:00+00:00,2026-04-20T20:15:00+00:00,M15,2026-04-20,2026-04,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4810.0,True,MID_VOLATILITY,charts/sample_284.svg,examples/sample_284.html,REVIEWABLE_M1_M5,255,51,17,4,255,51,17,4,2026-04-20T18:45:00+00:00,2026-04-20T23:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_285,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-20T23:45:00+00:00,2026-04-21T04:15:00+00:00,2026-04-21T01:15:00+00:00,M15,2026-04-21,2026-04,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4831.42,True,HIGH_VOLATILITY,charts/sample_285.svg,examples/sample_285.html,REVIEWABLE_M1_M5,196,40,14,4,196,40,14,4,2026-04-20T23:45:00+00:00,2026-04-21T04:15:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_286,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-24T10:00:00+00:00,2026-02-24T14:30:00+00:00,2026-02-24T11:30:00+00:00,M15,2026-02-24,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5170.0,True,HIGH_VOLATILITY,charts/sample_286.svg,examples/sample_286.html,REVIEWABLE_M1_M5,270,55,19,5,270,55,19,5,2026-02-24T10:00:00+00:00,2026-02-24T14:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_287,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-02-24T14:00:00+00:00,2026-02-24T18:30:00+00:00,2026-02-24T15:30:00+00:00,M15,2026-02-24,2026-02,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5145.15,True,HIGH_VOLATILITY,charts/sample_287.svg,examples/sample_287.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-24T14:00:00+00:00,2026-02-24T18:30:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_288,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-23T03:30:00+00:00,2026-03-23T08:00:00+00:00,2026-03-23T05:00:00+00:00,M15,2026-03-23,2026-03,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4350.0,True,HIGH_VOLATILITY,charts/sample_288.svg,examples/sample_288.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-23T03:30:00+00:00,2026-03-23T08:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_289,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-19T22:45:00+00:00,2026-03-20T03:15:00+00:00,2026-03-20T00:15:00+00:00,M15,2026-03-20,2026-03,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4666.89,True,HIGH_VOLATILITY,charts/sample_289.svg,examples/sample_289.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-19T22:45:00+00:00,2026-03-20T03:15:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_290,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-04-21T06:30:00+00:00,2026-04-21T11:00:00+00:00,2026-04-21T08:00:00+00:00,M15,2026-04-21,2026-04,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4790.0,True,HIGH_VOLATILITY,charts/sample_290.svg,examples/sample_290.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-21T06:30:00+00:00,2026-04-21T11:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_291,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-04-21T12:00:00+00:00,2026-04-21T16:30:00+00:00,2026-04-21T13:30:00+00:00,M15,2026-04-21,2026-04,NEW_YORK_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4780.9,True,HIGH_VOLATILITY,charts/sample_291.svg,examples/sample_291.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-21T12:00:00+00:00,2026-04-21T16:30:00+00:00,NEW_YORK_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_292,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-24T19:15:00+00:00,2026-02-24T23:45:00+00:00,2026-02-24T20:45:00+00:00,M15,2026-02-24,2026-02,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,5160.0,True,HIGH_VOLATILITY,charts/sample_292.svg,examples/sample_292.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-24T19:15:00+00:00,2026-02-24T23:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_293,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-02-25T03:45:00+00:00,2026-02-25T08:15:00+00:00,2026-02-25T05:15:00+00:00,M15,2026-02-25,2026-02,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5166.64,True,HIGH_VOLATILITY,charts/sample_293.svg,examples/sample_293.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-25T03:45:00+00:00,2026-02-25T08:15:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_294,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-23T07:30:00+00:00,2026-03-23T12:00:00+00:00,2026-03-23T09:00:00+00:00,M15,2026-03-23,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4130.0,True,HIGH_VOLATILITY,charts/sample_294.svg,examples/sample_294.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-23T07:30:00+00:00,2026-03-23T12:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_295,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-03-20T15:15:00+00:00,2026-03-20T19:45:00+00:00,2026-03-20T16:45:00+00:00,M15,2026-03-20,2026-03,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4551.41,True,HIGH_VOLATILITY,charts/sample_295.svg,examples/sample_295.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-20T15:15:00+00:00,2026-03-20T19:45:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_296,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-21T17:30:00+00:00,2026-04-21T22:00:00+00:00,2026-04-21T19:00:00+00:00,M15,2026-04-21,2026-04,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4730.0,True,HIGH_VOLATILITY,charts/sample_296.svg,examples/sample_296.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-21T17:30:00+00:00,2026-04-21T22:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
